stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
743876,73382050,"'s Gravenmoer, Hoofdstraat",51.656867,4.940923,0,stoparea:110949,null,1,null,null
743873,73382150,"'s Gravenmoer, Hoofdstraat",51.65719,4.940732,0,stoparea:110949,null,1,null,null
743877,73382250,"'s Gravenmoer, Julianalaan",51.659173,4.954009,0,null,null,1,null,null
743875,73382450,"'s Gravenmoer, Julianalaan",51.65903,4.954343,0,null,null,0,null,null
743872,73382550,"'s Gravenmoer, Wilhelminalaan",51.651845,4.941608,0,null,null,0,null,null
743871,73382650,"'s Gravenmoer, Wilhelminalaan",51.651945,4.941752,0,null,null,0,null,null
866978,40344001,"'s Heeren Loo, Apeldoornseweg",52.090936,5.728209,0,stoparea:219385,null,1,null,null
1237976,40344002,"'s Heeren Loo, Apeldoornseweg",52.091204,5.728649,0,stoparea:219385,null,1,null,null
1420434,59560270,"'s-Graveland, Brugchelen",52.244806,5.121276,0,null,null,0,null,CXX:59560270
358659,59560280,"'s-Graveland, Brugchelen",52.245238,5.121449,0,null,null,0,null,CXX:59560280
366534,59560250,"'s-Graveland, Hilverbeek",52.242658,5.121376,0,stoparea:121730,null,0,null,CXX:59560250
359132,59560260,"'s-Graveland, Hilverbeek",52.24264,5.121581,0,stoparea:121730,null,0,null,CXX:59560260
635765,59560290,"'s-Graveland, Klapbrug",52.247745,5.121243,0,stoparea:121346,null,0,null,CXX:59560290
356126,59560300,"'s-Graveland, Klapbrug",52.247673,5.121332,0,stoparea:121346,null,0,null,CXX:59560300
354188,59560210,"'s-Graveland, Land en Bosch",52.2385,5.135119,0,stoparea:122513,null,0,null,CXX:59560210
360118,59560220,"'s-Graveland, Land en Bosch",52.238635,5.135469,0,stoparea:122513,null,0,null,CXX:59560220
359162,59560400,"'s-Graveland, Natuurmonumenten",52.251475,5.121148,0,stoparea:122239,null,1,null,CXX:59560400
366047,59560410,"'s-Graveland, Natuurmonumenten",52.251618,5.120942,0,stoparea:122239,null,1,null,CXX:59560410
416160,58510320,"'s-Graveland, Stichtse Kade",52.259124,5.125613,0,stoparea:121870,null,0,null,CXX:58510320
419600,59560430,"'s-Graveland, Stichtse Kade",52.259286,5.125495,0,stoparea:121870,null,0,null,CXX:59560430
504896,52580160,"'s-Gravendeel, Alexanderstraat",51.774902,4.616377,0,null,null,1,null,CXX:52580160
504726,52580170,"'s-Gravendeel, Alexanderstraat",51.774812,4.616364,0,null,null,0,null,CXX:52580170
504794,52580030,"'s-Gravendeel, Boendersweg",51.771167,4.614195,0,stoparea:159819,null,0,null,CXX:52580030
547354,52590020,"'s-Gravendeel, Boendersweg",51.771679,4.614114,0,stoparea:159819,null,0,null,CXX:52590020
504981,52580020,"'s-Gravendeel, H.Hamerstraat",51.77711,4.610384,0,stoparea:159833,null,1,null,CXX:52580020
1238903,52580021,"'s-Gravendeel, H.Hamerstraat",51.777101,4.610413,0,stoparea:159833,null,1,null,CXX:52580021
504737,52580110,"'s-Gravendeel, H.Hamerstraat",51.777299,4.609105,0,stoparea:159833,null,1,null,CXX:52580110
1420554,52580100,"'s-Gravendeel, Maasdamseweg",51.781999,4.607474,0,stoparea:159774,null,0,null,CXX:52580100
504751,52580130,"'s-Gravendeel, Maasdamseweg",51.781796,4.606694,0,stoparea:159774,null,0,null,CXX:52580130
1727877,52580270,"'s-Gravendeel, Provincialeweg N217",51.781571,4.605423,0,null,null,1,null,CXX:52580270
2220412,52581800,"'s-Gravendeel, Provincialeweg N217",51.78209,4.60495,0,stoparea:355852,null,1,null,CXX:52581800
2218996,52580070,"'s-Gravendeel, Rotonde",51.780866,4.619666,0,stoparea:356027,null,0,null,CXX:52580070
2218997,52580071,"'s-Gravendeel, Rotonde",51.780838,4.619638,0,stoparea:356027,null,0,null,CXX:52580071
504805,52580010,"'s-Gravendeel, Smidsweg",51.781348,4.613818,0,stoparea:159791,null,1,null,CXX:52580010
504926,52580120,"'s-Gravendeel, Smidsweg",51.781893,4.6132,0,stoparea:159791,null,1,null,CXX:52580120
550890,52590040,"'s-Gravendeel, Strijenseweg",51.76626,4.6117,0,null,null,0,null,CXX:52590040
550938,52590290,"'s-Gravendeel, Strijenseweg",51.76646,4.612016,0,null,null,0,null,CXX:52590290
1657209,52580040,"'s-Gravendeel, Weegje",51.777767,4.616024,0,stoparea:159793,null,0,null,CXX:52580040
1657170,52580090,"'s-Gravendeel, Weegje",51.778021,4.61628,0,stoparea:159793,null,1,null,CXX:52580090
2219966,77150070,"'s-Gravenpolder, Goesestraatweg",51.461956,3.902973,0,stoparea:356313,null,0,null,CXX:77150070
2219387,77150170,"'s-Gravenpolder, Klimopplein",51.460103,3.905696,0,stoparea:355743,null,null,null,CXX:77150170
2218637,77150180,"'s-Gravenpolder, Klimopplein",51.459952,3.905816,0,stoparea:355743,null,null,null,CXX:77150180
2220070,77150010,"'s-Gravenpolder, Korte Koedijk",51.45485,3.892053,0,stoparea:356136,null,1,null,CXX:77150010
2218621,77150100,"'s-Gravenpolder, Korte Koedijk",51.45467,3.891368,0,stoparea:356136,null,1,null,CXX:77150100
2219927,77150190,"'s-Gravenpolder, Populierestraat",51.462591,3.903427,0,null,null,null,null,CXX:77150190
2219103,77150200,"'s-Gravenpolder, Populierestraat",51.46242,3.90339,0,null,null,null,null,CXX:77150200
2219478,77150130,"'s-Gravenpolder, Schuitweg",51.457238,3.896738,0,stoparea:356255,null,1,null,CXX:77150130
2218466,77150140,"'s-Gravenpolder, Schuitweg",51.4576,3.897603,0,stoparea:356255,null,0,null,CXX:77150140
2065007,54380020,"'s-Gravenzande, Beukenlaan",51.996263,4.160666,0,stoparea:341217,null,null,null,null
2065280,54380070,"'s-Gravenzande, De Brug",52.001853,4.170941,0,stoparea:341287,null,1,null,null
2065230,54380080,"'s-Gravenzande, De Brug",52.001976,4.170661,0,stoparea:341287,null,1,null,null
2065160,54380290,"'s-Gravenzande, Edisonstraat",51.997153,4.172801,0,stoparea:341136,null,1,null,null
2064961,54380160,"'s-Gravenzande, Heenweg",51.988538,4.183838,0,stoparea:341089,null,0,null,null
2065503,54390370,"'s-Gravenzande, Heenweg",51.98835,4.182998,0,stoparea:341089,null,1,null,null
2065285,54380090,"'s-Gravenzande, Heliotroop",51.993824,4.169892,0,stoparea:341180,null,1,null,null
2065386,54380250,"'s-Gravenzande, Hoflaan",52.00709,4.167944,0,stoparea:341086,null,1,null,null
2065212,54380260,"'s-Gravenzande, Hoflaan",52.00604,4.169036,0,stoparea:341086,null,1,null,null
2065333,54380330,"'s-Gravenzande, Langestraat",52.000419,4.164353,0,stoparea:341479,null,1,null,null
2065508,54380340,"'s-Gravenzande, Langestraat",52.000289,4.163075,0,stoparea:341479,null,0,null,null
2065170,54380180,"'s-Gravenzande, Maasdijk",51.994376,4.141831,0,stoparea:341400,null,1,null,null
2065291,54480010,"'s-Gravenzande, Maasdijk",51.993319,4.139691,0,stoparea:341400,null,1,null,null
2065385,54381090,"'s-Gravenzande, Naaldwijkseweg",51.999548,4.160197,0,stoparea:341306,null,1,null,null
2065269,54381100,"'s-Gravenzande, Naaldwijkseweg",51.99947,4.160418,0,stoparea:341306,null,1,null,null
2065061,54381030,"'s-Gravenzande, Strandweg",52.00312,4.150152,0,stoparea:341347,null,0,null,null
2065211,54381040,"'s-Gravenzande, Strandweg",52.003132,4.150428,0,stoparea:341347,null,1,null,null
2065447,54380130,"'s-Gravenzande, Villa Ouwendijk",51.989603,4.176354,0,stoparea:341297,null,1,null,null
2065064,54380140,"'s-Gravenzande, Villa Ouwendijk",51.989729,4.176366,0,stoparea:341297,null,0,null,null
2065282,54381070,"'s-Gravenzande, Vlugtenburg",52.00036,4.142495,0,stoparea:341337,null,1,null,null
2065454,54381080,"'s-Gravenzande, Vlugtenburg",52.000006,4.142126,0,stoparea:341337,null,1,null,null
2065228,54380310,"'s-Gravenzande, Westlandse Druif",52.01825,4.157995,0,stoparea:341332,null,1,null,null
2065387,54380320,"'s-Gravenzande, Westlandse Druif",52.018154,4.158318,0,stoparea:341332,null,1,null,null
2064779,54380110,"'s-Gravenzande, Woutersweg",51.992134,4.168991,0,stoparea:341113,null,null,null,null
2064956,54381010,"'s-Gravenzande, Zandeveltplein",52.001484,4.157887,0,stoparea:341271,null,1,null,null
2065115,54381020,"'s-Gravenzande, Zandeveltplein",52.001825,4.157834,0,stoparea:341271,null,1,null,null
499777,76100035,"'s-Heer Arendskerke, Nieuwe Rijksweg",51.494563,3.817743,0,stoparea:146772,null,1,null,CXX:76100035
499770,76100085,"'s-Heer Arendskerke, Nieuwe Rijksweg",51.49472,3.817349,0,stoparea:146772,null,1,null,CXX:76100085
366659,76000470,"'s-Heer Hendrikskinderen, Nwe Rijksweg",51.503765,3.861549,0,stoparea:120547,null,0,null,CXX:76000470
365063,76000580,"'s-Heer Hendrikskinderen, Nwe Rijksweg",51.50397,3.861398,0,stoparea:120547,null,0,null,CXX:76000580
356721,76100040,"'s-Heer Hendrikskinderen, Terlucht",51.500725,3.838863,0,null,null,0,null,CXX:76100040
354419,76100070,"'s-Heer Hendrikskinderen, Terlucht",51.500644,3.839586,0,null,null,0,null,CXX:76100070
362210,76100020,"'s-Heer Hendrikskinderen, Wissekerkseweg",51.501433,3.845537,0,null,null,0,null,CXX:76100020
366298,76100090,"'s-Heer Hendrikskinderen, Wissekerkseweg",51.501493,3.845967,0,null,null,0,null,CXX:76100090
852,41796050,"'s-Heerenberg, 't Goor",51.876852,6.256887,0,stoparea:27,null,0,null,null
125,41796060,"'s-Heerenberg, 't Goor",51.877015,6.257849,0,stoparea:27,null,0,null,null
1045,41790030,"'s-Heerenberg, Busstation",51.876337,6.247438,0,stoparea:120,null,0,null,null
674,41790040,"'s-Heerenberg, Busstation",51.876337,6.247438,0,stoparea:120,null,0,null,null
44,41790070,"'s-Heerenberg, Busstation",51.876579,6.247573,0,stoparea:120,null,0,null,null
4,41790100,"'s-Heerenberg, Hangaarts",51.881889,6.258757,0,stoparea:143,null,0,null,null
668,41790080,"'s-Heerenberg, Maria van Nassaulaan",51.878695,6.253103,0,stoparea:73,null,0,null,null
1239062,41796030,"'s-Heerenberg, Slotlaan",51.877607,6.238429,0,stoparea:236147,null,0,null,null
1532253,41796040,"'s-Heerenberg, Slotlaan",51.87758,6.238472,0,stoparea:236147,null,0,null,null
2219917,47130200,"'s-Heerenbroek, Bisschopswetering",52.53504,6.015736,0,stoparea:355661,null,1,null,CXX:47130200
2218556,47130250,"'s-Heerenbroek, Bisschopswetering",52.535589,6.013842,0,stoparea:355661,null,1,null,CXX:47130250
2219091,47130300,"'s-Heerenbroek, Schoolsteeg",52.5357,6.009805,0,null,null,0,null,CXX:47130300
2220514,47130350,"'s-Heerenbroek, Schoolsteeg",52.535956,6.005549,0,null,null,0,null,CXX:47130350
2219341,47130100,"'s-Heerenbroek, Veecaten",52.532139,6.02716,0,stoparea:355943,null,1,null,CXX:47130100
2218255,47130150,"'s-Heerenbroek, Veecaten",52.532572,6.02671,0,stoparea:355943,null,1,null,CXX:47130150
2219662,47130400,"'s-Heerenbroek, Zwolseweg 56",52.536297,5.99876,0,stoparea:355637,null,0,null,CXX:47130400
2219680,76330190,"'s-Heerenhoek, 's-Heerenhoeksedijk",51.447854,3.768033,0,stoparea:356300,null,1,null,CXX:76330190
2219598,76330200,"'s-Heerenhoek, 's-Heerenhoeksedijk",51.446672,3.767686,0,stoparea:356300,null,0,null,CXX:76330200
354867,76330040,"'s-Heerenhoek, Beeldhoeveweg",51.461667,3.783243,0,null,null,0,null,CXX:76330040
362401,76330150,"'s-Heerenhoek, Beeldhoeveweg",51.461615,3.784699,0,null,null,0,null,CXX:76330150
2219553,76330010,"'s-Heerenhoek, Hollestelle",51.432936,3.76711,0,null,null,1,null,CXX:76330010
2219895,76430020,"'s-Heerenhoek, Hollestelle",51.433014,3.766892,0,null,null,1,null,CXX:76430020
358865,76330090,"'s-Heerenhoek, Kerk",51.453619,3.768821,0,stoparea:122108,null,1,null,CXX:76330090
2218837,76330100,"'s-Heerenhoek, Kerk",51.453697,3.768602,0,stoparea:122108,null,1,null,CXX:76330100
2219453,76330030,"'s-Heerenhoek, Lindeboom",51.438411,3.770368,0,null,null,1,null,CXX:76330030
2218754,76330160,"'s-Heerenhoek, Lindeboom",51.439161,3.77001,0,null,null,1,null,CXX:76330160
2220435,76330080,"'s-Heerenhoek, Molendijk",51.458608,3.767506,0,stoparea:121878,null,1,null,CXX:76330080
1420578,76330110,"'s-Heerenhoek, Molendijk",51.458638,3.767693,0,stoparea:121878,null,0,null,CXX:76330110
1999199,76330111,"'s-Heerenhoek, Molendijk",51.458794,3.767241,0,stoparea:121878,null,0,null,CXX:76330111
357978,76330060,"'s-Heerenhoek, Nassauweg",51.461197,3.77461,0,stoparea:120703,null,0,null,CXX:76330060
363834,76330130,"'s-Heerenhoek, Nassauweg",51.461144,3.775994,0,stoparea:120703,null,0,null,CXX:76330130
939325,76330250,"'s-Heerenhoek, Tolplein",51.442282,3.755873,0,stoparea:123906,null,1,B,CXX:76330250
2218250,76330252,"'s-Heerenhoek, Tolplein",51.442274,3.755946,0,stoparea:123906,null,0,A,CXX:76330252
1999240,76330260,"'s-Heerenhoek, Tolplein",51.441858,3.755097,0,stoparea:123906,null,1,C,CXX:76330260
2219504,76330262,"'s-Heerenhoek, Tolplein",51.442274,3.755946,0,stoparea:123906,null,0,A,CXX:76330262
2219637,76330070,"'s-Heerenhoek, Werrilaan",51.451187,3.769094,0,stoparea:355696,null,0,null,CXX:76330070
2218914,76330120,"'s-Heerenhoek, Werrilaan",51.451318,3.768874,0,stoparea:355696,null,0,null,CXX:76330120
91957,63000920,"'s-Hertogenbosch, Aartshertogenlaan",51.698991,5.318537,0,null,null,1,null,null
91875,63005710,"'s-Hertogenbosch, Aartshertogenlaan",51.698991,5.318537,0,null,null,1,null,null
1100999,63005720,"'s-Hertogenbosch, Aartshertogenlaan",51.699188,5.318739,0,null,null,1,null,null
223004,63004370,"'s-Hertogenbosch, Achter de Boogaard",51.686123,5.297964,0,stoparea:395,null,0,null,null
1531212,63005070,"'s-Hertogenbosch, Admiraliteitslaan",51.695204,5.253152,0,stoparea:297864,null,1,null,null
2816,63000810,"'s-Hertogenbosch, Baden Powellstraat",51.699274,5.311087,0,null,null,0,null,null
1945,63000880,"'s-Hertogenbosch, Baden Powellstraat",51.699085,5.311376,0,null,null,0,null,null
2668,63005610,"'s-Hertogenbosch, Balistraat",51.688282,5.329717,0,null,null,0,null,null
1420884,63011510,"'s-Hertogenbosch, Bollenveld",51.731152,5.305012,0,null,null,1,null,null
1840,63015090,"'s-Hertogenbosch, Bollenveld",51.730729,5.305302,0,null,null,0,null,null
1927199,63005210,"'s-Hertogenbosch, Boschmeerplein",51.689872,5.277045,0,stoparea:387,null,0,null,null
1774,63005220,"'s-Hertogenbosch, Boschmeerplein",51.690268,5.277535,0,stoparea:387,null,1,null,null
2797,63005190,"'s-Hertogenbosch, Boschmeersingel",51.691387,5.273252,0,null,null,1,null,null
1118,63005200,"'s-Hertogenbosch, Boschmeersingel",51.691782,5.272672,0,null,null,1,null,null
2022,63002030,"'s-Hertogenbosch, Brabantlaan",51.679233,5.333329,0,null,null,0,null,null
1611,63002040,"'s-Hertogenbosch, Brabantlaan",51.679233,5.333329,0,null,null,0,null,null
1583,63007740,"'s-Hertogenbosch, Bruistensingel",51.702955,5.319384,0,stoparea:283,null,0,null,null
2562,63005750,"'s-Hertogenbosch, Buitenpepers",51.705903,5.318584,0,null,null,0,null,null
1529,63005760,"'s-Hertogenbosch, Buitenpepers",51.705714,5.318179,0,null,null,0,null,null
1959,63147840,"'s-Hertogenbosch, Burg. Godschalxstraat",51.724085,5.316299,0,null,null,0,null,null
2082,63147850,"'s-Hertogenbosch, Burg. Godschalxstraat",51.724013,5.316227,0,null,null,0,null,null
2795,63005350,"'s-Hertogenbosch, Burg. Loeffplein",51.691188,5.303609,0,stoparea:329,null,0,null,null
323590,63000100,"'s-Hertogenbosch, Centraal Station (B)",51.689968,5.295078,0,stoparea:358,null,1,B,null
1421043,63000240,"'s-Hertogenbosch, Centraal Station (C)",51.689977,5.294992,0,stoparea:358,null,1,C,null
1420902,63000191,"'s-Hertogenbosch, Centraal Station (D)",51.689995,5.294919,0,stoparea:358,null,1,D,null
1421041,63000242,"'s-Hertogenbosch, Centraal Station (E)",51.690004,5.294833,0,stoparea:358,null,1,E,null
1421042,63000243,"'s-Hertogenbosch, Centraal Station (F)",51.690013,5.29476,0,stoparea:358,null,1,F,null
1421039,63000244,"'s-Hertogenbosch, Centraal Station (G)",51.690031,5.294688,0,stoparea:358,null,1,G,null
1421040,63000245,"'s-Hertogenbosch, Centraal Station (H)",51.69004,5.294601,0,stoparea:358,null,1,H,null
1421038,63000246,"'s-Hertogenbosch, Centraal Station (I)",51.690049,5.294529,0,stoparea:358,null,1,I,null
1420901,63000197,"'s-Hertogenbosch, Centraal Station (J)",51.690066,5.294456,0,stoparea:358,null,1,J,null
1421036,63000248,"'s-Hertogenbosch, Centraal Station (K)",51.69003,5.294428,0,stoparea:358,null,0,K,null
323589,63005510,"'s-Hertogenbosch, Chopinstr./ Prov.huis",51.679102,5.323786,0,stoparea:50120,null,1,null,null
322880,63005520,"'s-Hertogenbosch, Chopinstr./ Prov.huis",51.679101,5.322601,0,null,null,1,null,null
1134229,63005250,"'s-Hertogenbosch, Chr. Huygensweg",51.691744,5.290794,0,stoparea:303,null,1,null,null
1134223,63005260,"'s-Hertogenbosch, Chr. Huygensweg",51.692201,5.288088,0,stoparea:303,null,1,null,null
2164,63005090,"'s-Hertogenbosch, Churchilllaan",51.695749,5.258372,0,stoparea:266,null,1,null,null
1546076,63004760,"'s-Hertogenbosch, Dammenlaan",51.702049,5.257732,0,stoparea:300438,null,null,null,null
1546082,63004770,"'s-Hertogenbosch, Dammenlaan",51.702049,5.257732,0,stoparea:300438,null,null,null,null
2656,63006230,"'s-Hertogenbosch, De Baken",51.717595,5.302041,0,null,null,0,null,null
1297,63107460,"'s-Hertogenbosch, De Beverspijken",51.711527,5.261221,0,stoparea:238,null,1,null,null
2682,63107560,"'s-Hertogenbosch, De Beverspijken",51.712158,5.263071,0,stoparea:238,null,1,null,null
2399,63006210,"'s-Hertogenbosch, De Bokkelaren",51.718478,5.304557,0,stoparea:520,null,1,null,null
1424,63006170,"'s-Hertogenbosch, De Clockenweerde",51.714733,5.309223,0,null,null,1,null,null
1420938,63001680,"'s-Hertogenbosch, De Harendonkweg",51.714552,5.321726,0,null,null,0,null,null
1808,63001690,"'s-Hertogenbosch, De Harendonkweg",51.713831,5.319672,0,null,null,1,null,null
2355,63005810,"'s-Hertogenbosch, De Harendonkweg",51.714587,5.320351,0,null,null,0,null,null
1420886,63005830,"'s-Hertogenbosch, De Morgen",51.718413,5.316149,0,null,null,1,null,null
1969,63005840,"'s-Hertogenbosch, De Morgen",51.717075,5.31725,0,null,null,1,null,null
2320,63007810,"'s-Hertogenbosch, De Reit",51.715069,5.33278,0,null,null,0,null,null
2192,63007820,"'s-Hertogenbosch, De Reit",51.715079,5.333822,0,null,null,0,null,null
657917,63150100,"'s-Hertogenbosch, De Steenbok",51.684024,5.362764,0,null,null,null,null,null
1177496,63150150,"'s-Hertogenbosch, De Steenbok",51.684195,5.3622,0,null,null,null,null,null
2469,63107760,"'s-Hertogenbosch, De Vutter",51.715609,5.262859,0,stoparea:524,null,0,null,null
1420987,63107770,"'s-Hertogenbosch, De Vutter",51.715448,5.262773,0,stoparea:524,null,0,null,null
508747,63002800,"'s-Hertogenbosch, Deuteren",51.686539,5.270357,0,null,null,0,null,null
508783,63002810,"'s-Hertogenbosch, Deuteren",51.686539,5.270111,0,null,null,0,null,null
2414,63005630,"'s-Hertogenbosch, Dommelstraat",51.687853,5.333391,0,null,null,0,null,null
2512,63006190,"'s-Hertogenbosch, Eerste Morgendreef",51.716863,5.309205,0,null,null,1,null,null
2767,63007130,"'s-Hertogenbosch, Eerste Reitse Dreef",51.715213,5.331376,0,stoparea:523,null,1,null,null
1325,63007160,"'s-Hertogenbosch, Eerste Reitse Dreef",51.715311,5.330812,0,stoparea:523,null,1,null,null
1927189,63015050,"'s-Hertogenbosch, Eimeren",51.725742,5.30767,0,null,null,0,null,null
1420840,63015060,"'s-Hertogenbosch, Eimeren",51.725078,5.308294,0,null,null,1,null,null
1643,63005580,"'s-Hertogenbosch, Erasmusstraat",51.684918,5.323793,0,null,null,0,null,null
508725,63007210,"'s-Hertogenbosch, Europalaan",51.711342,5.338731,0,null,null,0,null,null
508829,63007220,"'s-Hertogenbosch, Europalaan",51.711566,5.338326,0,null,null,0,null,null
865901,63005110,"'s-Hertogenbosch, Evert van Dijkstraat",51.697801,5.261172,0,stoparea:218661,null,0,null,null
1420853,63015070,"'s-Hertogenbosch, Fleringen",51.728842,5.305928,0,null,null,0,null,null
1707,63015080,"'s-Hertogenbosch, Fleringen",51.728016,5.306595,0,null,null,1,null,null
1420899,63005550,"'s-Hertogenbosch, Gestelseweg",51.682601,5.327556,0,null,null,1,null,null
1330,63005920,"'s-Hertogenbosch, Geulweg",51.691276,5.330249,0,stoparea:506,null,0,null,null
2455,63000910,"'s-Hertogenbosch, Goudenregenstraat",51.699681,5.332466,0,null,null,1,null,null
1421047,63005990,"'s-Hertogenbosch, Graafseweg",51.692501,5.318952,0,stoparea:334,null,1,null,null
640571,63006000,"'s-Hertogenbosch, Graafseweg",51.692384,5.319024,0,stoparea:334,null,1,null,null
2276,63002010,"'s-Hertogenbosch, Guido Gezellelaan",51.679123,5.32957,0,null,null,1,null,null
2275,63002011,"'s-Hertogenbosch, Guido Gezellelaan",51.679123,5.32957,0,null,null,1,null,null
1897,63002020,"'s-Hertogenbosch, Guido Gezellelaan",51.679266,5.328167,0,null,null,1,null,null
678247,63002021,"'s-Hertogenbosch, Guido Gezellelaan",51.679266,5.328167,0,null,null,1,null,null
2886,63006430,"'s-Hertogenbosch, Hambakendreef",51.712608,5.30438,0,null,null,1,null,null
2514,63006440,"'s-Hertogenbosch, Hambakendreef",51.712563,5.304568,0,null,null,1,null,null
1667,63007400,"'s-Hertogenbosch, Hambakenweg",51.71112,5.298305,0,null,null,0,null,null
8736,63007410,"'s-Hertogenbosch, Hambakenweg",51.711461,5.297437,0,null,null,0,null,null
1928665,63007450,"'s-Hertogenbosch, Hambakenweg",51.712127,5.298246,0,null,null,0,null,null
1928659,63007350,"'s-Hertogenbosch, Hambakenwetering",51.715146,5.296894,0,null,null,0,null,null
1928656,63007360,"'s-Hertogenbosch, Hambakenwetering",51.715191,5.297198,0,null,null,0,null,null
2302,63005790,"'s-Hertogenbosch, Haren Zuid",51.711623,5.325,0,null,null,0,null,null
2472,63007800,"'s-Hertogenbosch, Haren Zuid",51.711092,5.323525,0,null,null,0,null,null
1508,63005150,"'s-Hertogenbosch, Helftheuvelpassage",51.696407,5.26861,0,stoparea:269,null,1,null,null
1109,63005160,"'s-Hertogenbosch, Helftheuvelpassage",51.696282,5.269305,0,stoparea:269,null,1,null,null
368337,63006530,"'s-Hertogenbosch, Helftheuvelweg",51.691744,5.262086,0,null,null,1,null,null
322643,63006540,"'s-Hertogenbosch, Helftheuvelweg",51.692415,5.259379,0,null,null,0,null,null
1927214,63005430,"'s-Hertogenbosch, Hertog Hendriksingel",51.68446,5.309752,0,stoparea:311,null,1,null,null
1045896,63005440,"'s-Hertogenbosch, Hertog Hendriksingel",51.684181,5.310273,0,stoparea:311,null,1,null,null
1888,63006630,"'s-Hertogenbosch, Hervensebaan",51.706628,5.329506,0,stoparea:274,null,0,null,null
2367,63006640,"'s-Hertogenbosch, Hervensebaan",51.706035,5.329666,0,stoparea:274,null,0,null,null
1927216,63150070,"'s-Hertogenbosch, Het Sterrenbeeld",51.686765,5.358193,0,stoparea:197171,null,null,null,null
1177503,63150140,"'s-Hertogenbosch, Het Sterrenbeeld",51.687079,5.358511,0,stoparea:197171,null,null,null,null
1672,63000970,"'s-Hertogenbosch, Hintham",51.700178,5.339307,0,null,null,0,null,null
1791,63000980,"'s-Hertogenbosch, Hintham",51.700582,5.336674,0,null,null,1,null,null
1762,63006330,"'s-Hertogenbosch, Hinthamereinde",51.689875,5.31573,0,null,null,0,null,null
1927193,63006020,"'s-Hertogenbosch, Hinthamerstraat",51.688345,5.313072,0,stoparea:234133,null,1,null,null
508720,63000360,"'s-Hertogenbosch, J. Bosch Ziekenhuis",51.684516,5.278532,0,stoparea:510,null,1,null,null
508683,63000370,"'s-Hertogenbosch, J. Bosch Ziekenhuis",51.684318,5.278547,0,stoparea:510,null,1,null,null
1926,63005670,"'s-Hertogenbosch, Kapelaan Koopmansplein",51.693736,5.310373,0,null,null,1,null,null
2035,63005680,"'s-Hertogenbosch, Kapelaan Koopmansplein",51.693718,5.310272,0,null,null,1,null,null
1397,63005030,"'s-Hertogenbosch, Kard. de Jongsingel",51.698865,5.255745,0,null,null,1,null,null
1654,63005050,"'s-Hertogenbosch, Karel Doormanstraat",51.69638,5.252324,0,null,null,1,null,null
1290,63007890,"'s-Hertogenbosch, Kasteleinenkampweg",51.70456,5.268965,0,null,null,0,null,null
2574,63007900,"'s-Hertogenbosch, Kasteleinenkampweg",51.704192,5.269791,0,null,null,0,null,null
2706,63010030,"'s-Hertogenbosch, Klipperstraat",51.727622,5.285275,0,null,null,0,null,null
2702,63010040,"'s-Hertogenbosch, Klipperstraat",51.727784,5.285289,0,null,null,0,null,null
1927169,63006260,"'s-Hertogenbosch, Klokkendiep",51.715096,5.302262,0,stoparea:416,null,1,null,null
1101007,63006270,"'s-Hertogenbosch, Klokkendiep",51.715474,5.301929,0,stoparea:416,null,1,null,null
1204,63006150,"'s-Hertogenbosch, Klokkenlaan",51.712406,5.311383,0,null,null,1,null,null
222957,63006310,"'s-Hertogenbosch, Koningsweg",51.685616,5.293453,0,null,null,0,null,null
323376,63008060,"'s-Hertogenbosch, Koningsweg",51.68594,5.293453,0,null,null,0,null,null
222985,63008061,"'s-Hertogenbosch, Koningsweg",51.68603,5.293525,0,null,null,0,null,null
1315,63005130,"'s-Hertogenbosch, Kooikersweg",51.698102,5.265308,0,null,null,1,null,null
1363,63005140,"'s-Hertogenbosch, Kooikersweg",51.698085,5.265626,0,null,null,1,null,null
1541,63005020,"'s-Hertogenbosch, Kruiskampsingel",51.701206,5.259658,0,stoparea:487,null,1,null,null
2699,63000060,"'s-Hertogenbosch, Lambooijbrug",51.688369,5.323875,0,stoparea:253,null,0,null,null
2358,63000450,"'s-Hertogenbosch, Lambooijbrug",51.687687,5.325698,0,stoparea:253,null,0,null,null
1101018,63015130,"'s-Hertogenbosch, Larenweg",51.721185,5.294769,0,stoparea:366,null,1,null,null
1101010,63015140,"'s-Hertogenbosch, Larenweg",51.722398,5.294969,0,stoparea:366,null,1,null,null
2894,63015250,"'s-Hertogenbosch, Lugteren",51.727294,5.291456,0,null,null,0,null,null
2747,63015260,"'s-Hertogenbosch, Lugteren",51.727204,5.290472,0,null,null,1,null,null
2227,63015600,"'s-Hertogenbosch, Maasoever",51.73392,5.282511,0,stoparea:445,null,0,null,null
2354,63015610,"'s-Hertogenbosch, Maasoever",51.73392,5.282511,0,stoparea:445,null,0,null,null
222946,63012070,"'s-Hertogenbosch, Maaspoortweg",51.723364,5.312305,0,stoparea:310,null,1,null,null
1343,63012080,"'s-Hertogenbosch, Maaspoortweg",51.723336,5.311452,0,stoparea:310,null,1,null,null
1420966,63005900,"'s-Hertogenbosch, Maassingel",51.692419,5.332822,0,null,null,1,null,null
222990,63000580,"'s-Hertogenbosch, Maastrichtseweg",51.68731,5.326754,0,null,null,0,null,null
